ID,Geburtsjahr,Bildungsniveau,Familienstand,Einkommen,Kinder_zu_Hause,Teenager_zu_Hause,Datum_Kunde,Letzter_Kauf_Tage,Ausgaben_Wein,Ausgaben_Obst,Ausgaben_Fleisch,Ausgaben_Fisch,Ausgaben_Süßigkeiten,Ausgaben_Gold,Anzahl_Rabattkäufe,Anzahl_Webkäufe,Anzahl_Katalogkäufe,Anzahl_Ladeneinkäufe,Anzahl_WebBesuche_Monat,Kampagne_3_Akzeptiert,Kampagne_4_Akzeptiert,Kampagne_5_Akzeptiert,Kampagne_1_Akzeptiert,Kampagne_2_Akzeptiert,Beschwerde,Z_Kontaktkostenfaktor,Z_Umsatzfaktor,Antwort_Letzte_Kampagne,Alter,Gesamtausgaben
10475,1980, Master               , Zusammenlebend     ,51381.5,0,1,2023-01-04,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,45,317
10420,1965, Master               , Geschieden         ,46390.0,0,1,2024-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,60,222
7514,1966, Zweiter Studienzyklus, Zusammenlebend     ,54342.0,1,1,2023-03-07,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,59,177
2902,1968, Hochschulabschluss   , Zusammenlebend     ,51381.5,1,1,2022-03-09,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,57,45
4345,1974, Zweiter Studienzyklus, Ledig              ,51381.5,1,1,2024-12-01,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,21
793,1983, Hochschulabschluss   , Verheiratet        ,20895.0,1,0,2022-06-10,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,42,45
10909,1958, Hochschulabschluss   , Verheiratet        ,92344.0,0,0,,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,67,1899
3769,1982, Doktor               , Zusammenlebend     ,51381.5,1,0,2024-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,42
8702,1986, Zweiter Studienzyklus, Zusammenlebend     ,26907.0,1,1,,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,39,22
4791,1990, Hochschulabschluss   , Zusammenlebend     ,44964.0,1,1,,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,35,41
2963,1989, Hochschulabschluss   , Zusammenlebend     ,75507.0,0,0,2024-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,36,1440
8216,1982, Master               , Verheiratet        ,53761.0,1,1,2023-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,43,325
8140,1983, Hochschulabschluss   , Zusammenlebend     ,22682.0,1,0,2023-03-10,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,42,95
10146,1982, Doktor               , Zusammenlebend     ,38887.0,1,0,2024-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,42
5289,1985, Zweiter Studienzyklus, Ledig              ,41658.0,1,1,2022-09-11,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,40,72
2587,1982, Doktor               , Verheiratet        ,29791.0,1,0,,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,43,20
4405,1966, Master               , Verheiratet        ,63915.0,0,2,,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,59,789
8663,1984, Hochschulabschluss   , Geschieden         ,39996.0,1,1,,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,41,15
2589,1982, Hochschulabschluss   , Geschieden         ,26759.0,1,0,2024-07-02,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,43,59
3421,1978, Master               , Geschieden         ,63841.0,0,1,,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,47,908
10490,1979, Doktor               , Verheiratet        ,51039.0,1,1,2022-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,46,417
4094,1971, Hochschulabschluss   , Verheiratet        ,60544.0,1,1,,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,54,289
9958,1982, Hochschulabschluss   , Verheiratet        ,65685.0,0,1,,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,43,769
2534,1963, Hochschulabschluss   , Verheiratet        ,37716.0,0,1,,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,62,188
4188,1967, Hochschulabschluss   , Ledig              ,36864.0,0,1,,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,58,354
6613,1980, Master               , Verheiratet        ,44511.0,1,0,2022-12-10,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,45,727
10827,1977, Doktor               , Verheiratet        ,36947.0,1,1,2022-07-08,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,48,146
5491,1961, Master               , Zusammenlebend     ,47352.0,0,1,2023-11-04,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,64,319
8402,1963, Master               , Verheiratet        ,67087.0,0,1,,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,62,794
8783,1960, Hochschulabschluss   , Verheiratet        ,57045.0,0,1,2022-08-09,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,65,454
10010,1963, Doktor               , Geschieden         ,36957.0,1,1,2022-06-09,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,62,152
618,1987, Doktor               , Verheiratet        ,69389.0,0,1,,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,38,797
9121,1982, Hochschulabschluss   , Verheiratet        ,80134.0,1,0,,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,43,1690
361,1979, Master               , Verheiratet        ,43142.0,1,1,,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,20
4310,1954, Hochschulabschluss   , Verheiratet        ,80589.0,0,0,,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,71,1428
2678,2000, Hochschulabschluss   , Ledig              ,34412.0,1,0,,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,25,209
6376,1989, Hochschulabschluss   , Ledig              ,57537.0,1,0,2023-10-06,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,36,545
524,1976, Grundbildung         , Zusammenlebend     ,22634.0,0,0,,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,49,96
10341,1958, Hochschulabschluss   , Zusammenlebend     ,51315.0,0,0,,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,67,222
5654,1982, Hochschulabschluss   , Verheiratet        ,36026.0,2,1,,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,43,61
4098,1983, Hochschulabschluss   , Verheiratet        ,24639.0,1,1,,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,42,44
5824,1982, Doktor               , Zusammenlebend     ,34578.0,2,1,2024-11-04,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,43,8
7000,1982, Zweiter Studienzyklus, Ledig              ,65704.0,0,0,,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,43,817
2561,1976, Hochschulabschluss   , Ledig              ,63810.0,0,1,2022-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,49,1371
5229,1979, Doktor               , Zusammenlebend     ,54132.0,0,1,,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,46,42
4086,1969, Hochschulabschluss   , Verheiratet        ,18690.0,0,0,,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,60
2428,1980, Hochschulabschluss   , Verheiratet        ,28164.0,1,0,2023-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,45,78
8254,1984, Doktor               , Verheiratet        ,34596.0,1,0,,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,23
2836,1982, Doktor               , Verheiratet        ,43269.0,1,0,,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,43,19
8418,1968, Zweiter Studienzyklus, Ledig              ,38741.0,1,1,,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,57,61
1362,1982, Hochschulabschluss   , Ledig              ,31907.0,0,0,2023-04-03,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,43,449
7152,1993, Master               , Verheiratet        ,27100.0,1,0,2023-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,32,37
10033,1983, Zweiter Studienzyklus, Geschieden         ,31163.0,1,0,,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,42,38
9349,1995, Hochschulabschluss   , Verheiratet        ,92533.0,0,0,,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,30,1131
274,1983, Hochschulabschluss   , Ledig              ,34853.0,1,1,,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,34
3388,1977, Hochschulabschluss   , Geschieden         ,70844.0,1,1,,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,48,294
922,1989, Zweiter Studienzyklus, Verheiratet        ,31086.0,1,1,2023-04-05,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,36,48
8588,1971, Hochschulabschluss   , Verheiratet        ,60544.0,1,1,,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,54,289
2518,1996, Zweiter Studienzyklus, Zusammenlebend     ,20491.0,0,0,,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,29,30
574,1974, Hochschulabschluss   , Verheiratet        ,42523.0,0,0,,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,51,125
3220,1993, Hochschulabschluss   , Verheiratet        ,39922.0,1,0,,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,32,156
5967,1962, Hochschulabschluss   , Zusammenlebend     ,33402.0,1,1,,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,63,70
1183,1959, Master               , Verheiratet        ,36408.0,1,1,,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,66,22
6856,1989, Hochschulabschluss   , Zusammenlebend     ,21645.0,1,0,2022-03-09,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,36,65
4530,1958, Master               , Verwitwet          ,78427.0,0,0,,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,67,1930
1553,1956, Hochschulabschluss   , Zusammenlebend     ,82657.0,0,0,,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,69,2283
4682,1968, Hochschulabschluss   , Verheiratet        ,51876.0,0,0,,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,57,310
8204,1981, Zweiter Studienzyklus, Verheiratet        ,78041.0,0,0,,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,44,1319
5221,1967, Hochschulabschluss   , Verheiratet        ,52852.0,0,1,2022-01-12,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,58,879
1232,1992, Doktor               , Zusammenlebend     ,70038.0,0,0,,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,33,1244
1927,1983, Zweiter Studienzyklus, Zusammenlebend     ,69401.0,0,1,,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,42,690
5788,1982, Hochschulabschluss   , Zusammenlebend     ,46053.0,1,0,,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,43,209
6652,1975, Hochschulabschluss   , Verheiratet        ,77343.0,0,0,2024-09-06,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,50,1134
6246,1963, Hochschulabschluss   , Ledig              ,73892.0,0,0,,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,62,1507
5975,1977, Doktor               , Ledig              ,40304.0,1,0,,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,48,57
6875,1975, Doktor               , Zusammenlebend     ,32727.0,0,0,,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,50,529
4399,1979, Hochschulabschluss   , Zusammenlebend     ,68695.0,0,0,,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,46,1091
4042,1981, Hochschulabschluss   , Geschieden         ,43300.0,0,1,,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,44,180
2157,1982, Hochschulabschluss   , Zusammenlebend     ,26290.0,1,1,2023-12-01,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,43,77
10133,1980, Hochschulabschluss   , Ledig              ,93790.0,0,0,2024-12-02,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,45,2349
2525,1984, Doktor               , Verheiratet        ,38410.0,0,0,,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,41,534
8233,1960, Master               , Verwitwet          ,64866.0,0,1,,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,65,556
9483,1969, Hochschulabschluss   , Zusammenlebend     ,57957.0,0,1,,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,56,637
2945,1965, Doktor               , Zusammenlebend     ,46015.0,1,1,,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,60,46
10403,1988, Hochschulabschluss   , Zusammenlebend     ,16531.0,1,0,,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,37,44
5074,1996, Master               , Verheiratet        ,28072.0,1,0,2023-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,29,47
10524,1973, Master               , Geschieden         ,49476.0,0,1,,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,52,795
4690,1963, Hochschulabschluss   , Verheiratet        ,50725.0,0,1,,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,62,586
7521,1962, Hochschulabschluss   , Zusammenlebend     ,83844.0,0,0,2023-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,63,1574
7196,1960, Doktor               , Verheiratet        ,41145.0,1,1,2024-08-02,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,65,13
4406,1980, Hochschulabschluss   , Zusammenlebend     ,67419.0,0,1,,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,45,1471
9672,1980, Zweiter Studienzyklus, Verheiratet        ,23162.0,1,1,,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,45,65
4864,1987, Hochschulabschluss   , Verheiratet        ,34380.0,1,0,2023-02-05,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,38,175
4706,1976, Hochschulabschluss   , Ledig              ,34704.0,0,1,,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,49,40
4070,1979, Doktor               , Verheiratet        ,94871.0,0,2,2022-01-09,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,46,1078
25,1968, Hochschulabschluss   , Verheiratet        ,65148.0,0,1,,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,57,1115
3697,1964, Hochschulabschluss   , Zusammenlebend     ,39898.0,0,1,2023-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,61,134
217,1966, Master               , Ledig              ,64857.0,0,0,,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,59,1540
4220,1980, Doktor               , Verheiratet        ,59892.0,0,1,2023-02-11,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,45,87
5286,1997, Master               , Ledig              ,41020.0,0,0,,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,28,217
9559,1971, Doktor               , Verheiratet        ,57072.0,0,1,,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,54,1034
2849,1989, Hochschulabschluss   , Ledig              ,60474.0,0,1,2023-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,36,1180
7787,1970, Hochschulabschluss   , Zusammenlebend     ,62807.0,0,1,,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,55,819
3102,1991, Zweiter Studienzyklus, Zusammenlebend     ,19414.0,1,0,,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,32
5868,1990, Hochschulabschluss   , Verheiratet        ,19107.0,1,0,,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,35,46
8370,1986, Zweiter Studienzyklus, Zusammenlebend     ,75484.0,0,1,2022-02-08,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,39,1159
9988,1986, Master               , Ledig              ,70379.0,0,1,2023-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,39,860
2939,1980, Master               , Zusammenlebend     ,79419.0,0,0,,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,45,1631
5529,1956, Doktor               , Zusammenlebend     ,64014.0,2,1,2024-10-06,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,69,444
9743,1965, Hochschulabschluss   , Verheiratet        ,76998.0,0,1,2023-11-01,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,60,1910
5763,1982, Master               , Zusammenlebend     ,49854.0,1,0,2023-10-11,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,43,380
3478,1981, Doktor               , Verheiratet        ,60585.0,1,1,,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,44,736
7494,1960, Doktor               , Geschieden         ,42873.0,1,1,,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,65,269
1763,1998, Hochschulabschluss   , Zusammenlebend     ,87679.0,0,0,,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,27,2524
7250,1988, Hochschulabschluss   , Zusammenlebend     ,57867.0,1,0,2023-01-10,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,37,612
2005,2000, Hochschulabschluss   , Verheiratet        ,35765.0,1,0,2023-11-12,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,25,75
10770,1969, Hochschulabschluss   , Verheiratet        ,65492.0,0,0,,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,56,1045
6885,1987, Hochschulabschluss   , Geschieden         ,32952.0,1,0,2023-01-12,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,38,55
2072,1979, Doktor               , Zusammenlebend     ,53374.0,0,1,,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,46,1064
9463,1969, Hochschulabschluss   , Zusammenlebend     ,71706.0,0,1,,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,56,1443
6318,1998, Hochschulabschluss   , Verheiratet        ,68487.0,0,0,,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,27,1366
4093,1985, Master               , Zusammenlebend     ,53253.0,1,1,2023-11-02,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,40,436
5751,1983, Zweiter Studienzyklus, Geschieden         ,31163.0,1,0,,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,42,38
3340,1987, Hochschulabschluss   , Verheiratet        ,42014.0,1,0,,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,38,436
3594,1983, Master               , Verheiratet        ,54108.0,1,1,2022-05-11,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,42,747
3584,1965, Doktor               , Ledig              ,49667.0,0,0,,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,60,1396
3643,1984, Master               , Verheiratet        ,63206.0,0,0,,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,41,928
851,1982, Master               , Verheiratet        ,57136.0,1,1,2023-09-07,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,43,642
7706,1985, Zweiter Studienzyklus, Zusammenlebend     ,46772.0,0,1,2022-07-11,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,40,1048
3967,1981, Doktor               , Verheiratet        ,78931.0,0,0,,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,44,943
10128,1968, Hochschulabschluss   , Zusammenlebend     ,53977.0,0,1,2023-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,57,907
486,1998, Hochschulabschluss   , Verheiratet        ,84219.0,0,0,2024-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,27,1198
9,1985, Master               , Ledig              ,46098.0,1,1,,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,40,120
9451,1975, Hochschulabschluss   , Verheiratet        ,73538.0,0,1,,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,50,1658
9264,1996, Hochschulabschluss   , Verheiratet        ,79529.0,0,0,,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,29,1638
3865,1987, Zweiter Studienzyklus, Zusammenlebend     ,20981.0,0,0,,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,38,73
2853,1990, Hochschulabschluss   , Ledig              ,51766.0,1,0,2024-11-03,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,35,275
1490,1972, Hochschulabschluss   , Verheiratet        ,55759.0,0,1,,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,53,854
6310,1988, Hochschulabschluss   , Verheiratet        ,33039.0,1,0,2023-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,37,78
10380,1982, Master               , Verheiratet        ,37787.0,1,0,,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,43,106
3887,1980, Hochschulabschluss   , Ledig              ,27242.0,1,0,2022-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,45,106
4278,1993, Doktor               , Ledig              ,87188.0,0,0,2023-03-06,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,32,1923
8643,1981, Hochschulabschluss   , Zusammenlebend     ,69930.0,0,0,,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,44,1662
1998,1986, Hochschulabschluss   , Ledig              ,37697.0,1,0,2024-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,39,84
10795,1983, Doktor               , Verheiratet        ,37401.0,1,0,2024-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,48
11110,1983, Hochschulabschluss   , Ledig              ,3502.0,1,0,,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,42,5
2408,1986, Hochschulabschluss   , Verheiratet        ,58597.0,1,1,,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,39,733
202,1958, Doktor               , Verwitwet          ,82032.0,0,0,2024-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,67,1234
7998,1968, Hochschulabschluss   , Zusammenlebend     ,28087.0,1,1,2022-11-12,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,57,112
830,1997, Doktor               , Ledig              ,74004.0,0,0,,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,28,1658
3536,1970, Hochschulabschluss   , Zusammenlebend     ,19740.0,0,1,,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,55,55
6050,1985, Zweiter Studienzyklus, Verheiratet        ,57036.0,0,1,2022-11-12,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,40,1513
125,1968, Zweiter Studienzyklus, Zusammenlebend     ,53083.0,1,1,,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,57,271
3463,1985, Doktor               , Verheiratet        ,69283.0,0,1,,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,40,904
2804,1985, Master               , Ledig              ,46098.0,1,1,,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,40,120
3745,1998, Zweiter Studienzyklus, Verheiratet        ,23331.0,1,0,2022-04-09,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,27,103
9771,1998, Zweiter Studienzyklus, Ledig              ,23331.0,1,0,2022-05-10,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,27,269
451,1999, Hochschulabschluss   , Ledig              ,9255.0,1,0,,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,26,22
10530,1969, Doktor               , Verwitwet          ,67786.0,0,0,2023-07-12,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,56,1156
1079,1981, Doktor               , Verheiratet        ,71969.0,0,1,,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,44,1086
8920,1977, Master               , Ledig              ,59235.0,1,0,2023-12-01,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,48,1128
6678,1999, Hochschulabschluss   , Zusammenlebend     ,31928.0,1,0,,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,26,72
3852,1971, Master               , Zusammenlebend     ,74881.0,1,1,2023-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,54,964
528,1988, Hochschulabschluss   , Verheiratet        ,65819.0,0,0,,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,37,1383
